Year,Month_[1-12],Day_[1-31],Julian_Day_[1-366],Hour_[1-24],Sensible_Heat_Flux_[Watt/meter^2],Surface_Friction_Velocity_[meters/second],Convective_Velocity_Scale_[meters/second],Vertical_Potential_Temperature_Gradient_above_PBL_[kelvin/meter],Convective_Mixing_Height_[meters],Mechanical_Mixing_Height_[meters],Monin-Obukhov_Length_[meters],Surface_Roughness_Length_[meters],Bowen_Ratio,Albedo,Wind_Speed_[meters/second],Wind_Direction_[degrees],Height_of_Anemometer_[meters],Temperature_[kelvin],Height_at_which_Temperature_was_Measured_[meters],Precipitation_Type_Code,Precipitation_Amount_[millmeters/hour],Relative_Humidity_[%],Surface_Pressure_[millibar],Cloud_Cover_[tenths],Data_Flag,
23,1,25,25,21,-11,0.129,-9,-9,-999,111,17.5,0.5371,0.44,1,2.1,999,14,302.1,2,0,0,74,1010,1,NAD-SFC,NoSubs
23,1,25,25,22,-5.6,0.092,-9,-9,-999,67,12.5,0.5371,0.44,1,1.5,999,14,300.1,2,0,0,89,1010,1,NAD-SFC,NoSubs
23,1,25,25,23,-13.2,0.137,-9,-9,-999,122,17.6,0.3161,0.44,1,2.6,347,14,300.1,2,0,0,84,1010,3,NAD-SFC,NoSubs
23,1,25,25,24,-10.2,0.124,-9,-9,-999,105,16.8,0.4728,0.44,1,2.1,30,14,300.1,2,0,0,84,1010,3,NAD-SFC,NoSubs
23,1,26,26,1,-6.2,0.098,-9,-9,-999,74,13.8,0.6636,0.44,1,1.5,82,14,299.1,2,0,0,89,1010,1,NAD-SFC,NoSubs
23,1,26,26,2,-6.1,0.098,-9,-9,-999,74,14.1,0.6636,0.44,1,1.5,45,14,300.1,2,0,0,84,1010,3,NAD-SFC,NoSubs
23,1,26,26,3,-28.8,0.284,-9,-9,-999,363,71.6,0.4728,0.44,1,3.1,18,14,299.1,2,0,0,89,1010,3,NAD-SFC,NoSubs
23,1,26,26,4,-17.2,0.17,-9,-9,-999,175,25.6,0.4728,0.44,1,2.6,8,14,299.1,2,0,0,89,1010,3,NAD-SFC,NoSubs
23,1,26,26,5,-28.8,0.284,-9,-9,-999,363,71.6,0.4728,0.44,1,3.1,34,14,299.1,2,0,0,89,1010,3,NAD-SFC,NoSubs
23,1,26,26,6,-22.5,0.258,-9,-9,-999,314,68.7,0.3161,0.44,1,3.1,336,14,299.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,1,26,26,7,5.7,0.488,0.326,0.01,219,818,-1844.8,0.4728,0.44,0.39,4.1,13,14,299.1,2,0,0,89,1010,3,NAD-SFC,NoSubs
23,1,26,26,8,47.4,0.509,0.85,0.01,467,871,-250.4,0.3161,0.44,0.22,4.6,356,14,299.1,2,0,0,84,1010,6,NAD-SFC,NoSubs
23,1,26,26,9,92,0.514,1.195,0.009,668,885,-133.2,0.4358,0.44,0.18,4.1,303,14,298.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,1,26,26,10,128.6,0.533,1.441,0.009,839,932,-105.8,0.3161,0.44,0.16,4.6,324,14,299.1,2,0,0,89,1010,1,NAD-SFC,NoSubs
23,1,26,26,11,156,0.539,1.613,0.009,970,948,-90.2,0.3161,0.44,0.16,4.6,352,14,300.1,2,0,0,79,1010,1,NAD-SFC,NoSubs
23,1,26,26,12,173.4,0.542,1.709,0.007,1038,958,-82.7,0.3161,0.44,0.16,4.6,336,14,301.1,2,0,0,74,1010,3,NAD-SFC,NoSubs
23,1,26,26,13,178.3,0.649,1.744,0.005,1073,1253,-138.3,0.3161,0.44,0.16,5.7,346,14,302.1,2,0,0,66,1010,3,NAD-SFC,NoSubs
23,1,26,26,14,173.6,0.648,1.75,0.005,1115,1253,-141.4,0.3161,0.44,0.16,5.7,352,14,303.1,2,0,0,59,1010,3,NAD-SFC,NoSubs
23,1,26,26,15,157.2,0.587,1.712,0.005,1151,1085,-115.8,0.3161,0.44,0.16,5.1,346,14,304.1,2,0,0,55,1010,3,NAD-SFC,NoSubs
23,1,26,26,16,128.7,0.581,1.614,0.005,1180,1064,-137.4,0.3161,0.44,0.16,5.1,360,14,304.1,2,0,0,59,1010,1,NAD-SFC,NoSubs
23,1,26,26,17,91.9,0.701,1.451,0.005,1200,1405,-337.2,0.4728,0.44,0.18,5.7,25,14,304.1,2,0,0,55,1010,1,NAD-SFC,NoSubs
23,1,26,26,18,48.3,0.861,1.175,0.005,1211,1911,-1189.6,0.4728,0.44,0.23,7.2,21,14,305.1,2,0,0,41,1010,1,NAD-SFC,NoSubs
23,1,26,26,19,2.5,0.851,0.44,0.005,1211,1884,-8888,0.4728,0.44,0.41,7.2,14,14,304.1,2,0,0,49,1010,1,NAD-SFC,NoSubs
23,1,26,26,20,-64,0.766,-9,-9,-999,1624,632.4,0.4728,0.44,1,6.7,8,14,304.1,2,0,0,49,1010,1,NAD-SFC,NoSubs
23,1,26,26,21,-64,0.62,-9,-9,-999,1201,335.5,0.3161,0.44,1,6.2,356,14,302.1,2,0,0,55,1010,1,NAD-SFC,NoSubs
23,1,26,26,22,-64,0.637,-9,-9,-999,1219,363.2,0.4728,0.44,1,5.7,6,14,300.1,2,0,0,70,1010,1,NAD-SFC,NoSubs
23,1,26,26,23,-58.9,0.559,-9,-9,-999,1011,266.8,0.4728,0.44,1,5.1,14,14,300.1,2,0,0,74,1010,1,NAD-SFC,NoSubs
23,1,26,26,24,-52.2,0.494,-9,-9,-999,838,207.8,0.4728,0.44,1,4.6,18,14,299.1,2,0,0,79,1010,1,NAD-SFC,NoSubs
23,1,27,27,1,-37.8,0.357,-9,-9,-999,527,108.6,0.4728,0.44,1,3.6,11,14,299.1,2,0,0,79,1010,1,NAD-SFC,NoSubs
23,1,27,27,2,-29.5,0.279,-9,-9,-999,358,66.3,0.4728,0.44,1,3.1,12,14,299.1,2,0,0,79,1010,1,NAD-SFC,NoSubs
23,1,27,27,3,-28.9,0.284,-9,-9,-999,362,71.1,0.4728,0.44,1,3.1,31,14,298.1,2,0,0,83,1010,3,NAD-SFC,NoSubs
23,1,27,27,4,-28.9,0.284,-9,-9,-999,362,71.1,0.4728,0.44,1,3.1,31,14,298.1,2,0,0,83,1010,3,NAD-SFC,NoSubs
23,1,27,27,5,-31.9,0.313,-9,-9,-999,421,86.7,0.3161,0.44,1,3.6,318,14,298.1,2,0,0,89,1010,3,NAD-SFC,NoSubs
23,1,27,27,6,-42.6,0.418,-9,-9,-999,649,154.6,0.4358,0.44,1,4.1,311,14,298.1,2,0,0,83,1010,3,NAD-SFC,NoSubs
23,1,27,27,7,1.7,0.531,0.181,0.005,122,929,-7826.5,0.4358,0.44,0.39,4.6,297,14,297.1,2,0,0,89,1010,1,NAD-SFC,NoSubs
23,1,27,27,8,47.4,0.499,0.901,0.005,556,847,-235.9,0.4358,0.44,0.22,4.1,300,14,297.1,2,0,0,89,1010,1,NAD-SFC,NoSubs
23,1,27,27,9,91.2,0.514,1.175,0.005,642,884,-134.2,0.4358,0.44,0.18,4.1,291,14,297.1,2,0,0,83,1010,1,NAD-SFC,NoSubs
23,1,27,27,10,127.9,0.472,1.347,0.005,689,782,-74.3,0.4358,0.44,0.16,3.6,302,14,298.1,2,0,0,78,1010,1,NAD-SFC,NoSubs
23,1,27,27,11,155.7,0.538,1.475,0.005,743,947,-90.3,0.3161,0.44,0.16,4.6,323,14,300.1,2,0,0,70,1010,1,NAD-SFC,NoSubs
23,1,27,27,12,173.2,0.697,1.647,0.005,931,1394,-176,0.3161,0.44,0.16,6.2,340,14,301.1,2,0,0,66,1010,3,NAD-SFC,NoSubs
23,1,27,27,13,177.7,0.796,1.84,0.008,1265,1699,-255.5,0.3161,0.44,0.16,7.2,336,14,301.1,2,0,0,66,1010,3,NAD-SFC,NoSubs
23,1,27,27,14,173,0.697,1.94,0.006,1524,1412,-176.1,0.3161,0.44,0.16,6.2,347,14,302.1,2,0,0,58,1010,3,NAD-SFC,NoSubs
23,1,27,27,15,156.6,0.792,1.941,0.008,1685,1688,-286.2,0.3161,0.44,0.16,7.2,354,14,303.1,2,0,0,55,1010,3,NAD-SFC,NoSubs
23,1,27,27,16,128.1,0.838,1.829,0.008,1725,1835,-413.1,0.3161,0.44,0.16,7.7,356,14,303.1,2,0,0,59,1010,1,NAD-SFC,NoSubs
23,1,27,27,17,91.8,0.813,1.646,0.008,1753,1762,-526.9,0.4728,0.44,0.18,6.7,8,14,304.1,2,0,0,52,1010,1,NAD-SFC,NoSubs
23,1,27,27,18,47.6,0.803,1.327,0.008,1768,1729,-979.6,0.4728,0.44,0.23,6.7,11,14,304.1,2,0,0,46,1010,1,NAD-SFC,NoSubs
23,1,27,27,19,1.9,0.792,0.451,0.008,1767,1692,-8888,0.4728,0.44,0.41,6.7,6,14,303.1,2,0,0,52,1010,1,NAD-SFC,NoSubs
23,1,27,27,20,-64,0.886,-9,-9,-999,1994,978.2,0.73,0.44,1,6.7,96,14,302.1,2,0,0,51,1010,1,NAD-SFC,NoSubs
23,1,27,27,21,-45.7,0.436,-9,-9,-999,961,163.6,0.3161,0.44,1,4.6,358,14,302.1,2,0,0,55,1010,1,NAD-SFC,NoSubs
23,1,27,27,22,-58.9,0.559,-9,-9,-999,1002,266.8,0.4728,0.44,1,5.1,11,14,300.1,2,0,0,62,1010,1,NAD-SFC,NoSubs
23,1,27,27,23,-45.2,0.427,-9,-9,-999,686,155.5,0.4728,0.44,1,4.1,16,14,299.1,2,0,0,70,1010,1,NAD-SFC,Sub_CC
23,1,27,27,24,-29.5,0.279,-9,-9,-999,371,66.3,0.4728,0.44,1,3.1,6,14,299.1,2,0,0,74,1010,1,NAD-SFC,Sub_CC
23,1,28,28,1,-32.4,0.371,-9,-9,-999,542,141.7,0.4728,0.44,1,3.6,7,14,298.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,1,28,28,2,-32.3,0.371,-9,-9,-999,543,142.3,0.4728,0.44,1,3.6,10,14,299.1,2,0,0,74,1010,6,NAD-SFC,NoSubs
23,1,28,28,3,-38.2,0.438,-9,-9,-999,696,198.6,0.4728,0.44,1,4.1,7,14,299.1,2,0,0,70,1010,6,NAD-SFC,NoSubs
23,1,28,28,4,-43.9,0.503,-9,-9,-999,856,261.8,0.4728,0.44,1,4.6,14,14,299.1,2,0,0,70,1010,6,NAD-SFC,NoSubs
23,1,28,28,5,-33.7,0.386,-9,-9,-999,587,154.3,0.3161,0.44,1,4.1,332,14,299.1,2,0,0,74,1010,6,NAD-SFC,NoSubs
23,1,28,28,6,-38.9,0.445,-9,-9,-999,712,204.1,0.3161,0.44,1,4.6,317,14,298.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,1,28,28,7,3.9,0.332,0.323,0.005,308,469,-846.3,0.3161,0.44,0.4,3.1,336,14,297.1,2,0,0,83,1010,3,NAD-SFC,NoSubs
23,1,28,28,8,-999,-9,-9,-9,308,-999,-99999,0.3161,0.44,0.22,3.6,329,14,297.1,2,0,0,83,1010,99,NAD-SFC,NoSubs
23,1,28,28,9,-999,-9,-9,-9,308,-999,-99999,0.3161,0.44,0.18,3.6,329,14,297.1,2,0,0,83,1010,99,NAD-SFC,NoSubs
23,1,28,28,10,-999,-9,-9,-9,309,-999,-99999,0.3161,0.44,0.16,3.6,334,14,298.1,2,0,0,83,1010,99,NAD-SFC,NoSubs
23,1,28,28,11,-999,-9,-9,-9,310,-999,-99999,0.3161,0.44,0.16,5.1,324,14,300.1,2,0,0,70,1010,99,NAD-SFC,NoSubs
23,1,28,28,12,-999,-9,-9,-9,310,-999,-99999,0.3161,0.44,0.16,6.7,346,14,301.1,2,0,0,70,1010,99,NAD-SFC,NoSubs
23,1,28,28,13,-999,-9,-9,-9,311,-999,-99999,0.3161,0.44,0.16,7.7,348,14,302.1,2,0,0,66,1010,99,NAD-SFC,NoSubs
23,1,28,28,14,-999,-9,-9,-9,311,-999,-99999,0.3161,0.44,0.16,7.7,355,14,303.1,2,0,0,62,1010,99,NAD-SFC,NoSubs
23,1,28,28,15,156.1,0.881,1.489,0.005,763,1983,-394,0.4728,0.44,0.16,7.2,1,14,304.1,2,0,0,59,1010,1,NAD-SFC,NoSubs
23,1,28,28,16,128.9,0.764,1.447,0.005,848,1627,-312,0.4728,0.44,0.16,6.2,2,14,305.1,2,0,0,56,1010,1,NAD-SFC,Sub_CC
23,1,28,28,17,92.1,0.813,1.321,0.005,903,1755,-525.2,0.4728,0.44,0.18,6.7,21,14,305.1,2,0,0,56,1010,1,NAD-SFC,Sub_CC
23,1,28,28,18,47.9,0.919,1.077,0.005,939,2105,-1457.6,0.4728,0.44,0.23,7.7,8,14,305.1,2,0,0,52,1010,1,NAD-SFC,NoSubs
23,1,28,28,19,2.1,0.91,0.379,0.005,940,2083,-8888,0.4728,0.44,0.41,7.7,8,14,304.1,2,0,0,59,1010,1,NAD-SFC,NoSubs
23,1,28,28,20,-64,0.637,-9,-9,-999,1315,363.2,0.4728,0.44,1,5.7,10,14,304.1,2,0,0,59,1010,1,NAD-SFC,NoSubs
23,1,28,28,21,-52,0.495,-9,-9,-999,867,209.7,0.3161,0.44,1,5.1,357,14,301.1,2,0,0,70,1010,1,NAD-SFC,NoSubs
23,1,28,28,22,-64,0.637,-9,-9,-999,1218,363.2,0.4728,0.44,1,5.7,1,14,300.1,2,0,0,79,1010,3,NAD-SFC,NoSubs
23,1,28,28,23,-49.2,0.567,-9,-9,-999,1031,333.3,0.4728,0.44,1,5.1,8,14,300.1,2,0,0,84,1010,6,NAD-SFC,NoSubs
23,1,28,28,24,-46.6,0.647,-9,-9,-999,1248,524,0.4728,0.44,1,5.7,8,14,300.1,2,0,0,84,1010,8,NAD-SFC,NoSubs
23,1,29,29,1,-36.8,0.511,-9,-9,-999,895,326.1,0.4728,0.44,1,4.6,7,14,300.1,2,0,0,84,1010,8,NAD-SFC,NoSubs
23,1,29,29,2,-32.2,0.447,-9,-9,-999,722,249.9,0.4728,0.44,1,4.1,12,14,300.1,2,0,0,84,1010,8,NAD-SFC,NoSubs
23,1,29,29,3,-32.2,0.447,-9,-9,-999,718,249.9,0.4728,0.44,1,4.1,15,14,300.1,2,0,0,84,1010,8,NAD-SFC,NoSubs
23,1,29,29,4,-32.2,0.447,-9,-9,-999,717,249.9,0.4728,0.44,1,4.1,21,14,300.1,2,0,0,84,1010,8,NAD-SFC,NoSubs
23,1,29,29,5,-27.6,0.382,-9,-9,-999,569,181.4,0.4728,0.44,1,3.6,8,14,299.1,2,0,0,89,1010,8,NAD-SFC,NoSubs
23,1,29,29,6,-38.8,0.445,-9,-9,-999,713,204.9,0.3161,0.44,1,4.6,344,14,299.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,29,29,7,6.4,0.604,-9,-9,-999,1126,-3115.6,0.3161,0.44,0.4,5.7,333,14,299.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,29,29,8,49.2,0.46,-9,-9,-999,770,-178.8,0.3161,0.44,0.23,4.1,344,14,299.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,29,29,9,91,0.572,-9,-9,-999,1036,-185,0.3161,0.44,0.18,5.1,333,14,299.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,1,29,29,10,127.5,0.639,-9,-9,-999,1224,-184.4,0.3161,0.44,0.16,5.7,339,14,299.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,1,29,29,11,155.2,0.538,-9,-9,-999,960,-90.6,0.3161,0.44,0.16,4.6,343,14,300.1,2,0,0,89,1010,1,NAD-SFC,NoSubs
23,1,29,29,12,172.5,0.495,-9,-9,-999,838,-63.1,0.3161,0.44,0.16,4.1,340,14,302.1,2,0,0,74,1010,1,NAD-SFC,NoSubs
23,1,29,29,13,177.7,0.448,-9,-9,-999,723,-45.6,0.3161,0.44,0.16,3.6,353,14,303.1,2,0,0,66,1010,1,NAD-SFC,NoSubs
23,1,29,29,14,173.6,0.877,-9,-9,-999,1972,-350.4,0.73,0.44,0.16,6.2,131,14,304.1,2,0,0,70,1010,3,NAD-SFC,NoSubs
23,1,29,29,15,155.9,0.938,-9,-9,-999,2174,-477.1,0.73,0.44,0.16,6.7,125,14,302.1,2,0,0,72,1010,3,NAD-SFC,NoSubs
23,1,29,29,16,127.7,0.933,-9,-9,-999,2164,-573,0.73,0.44,0.16,6.7,134,14,300.1,2,0,0,79,1010,3,NAD-SFC,NoSubs
23,1,29,29,17,82,0.921,-9,-9,-999,2123,-858,0.5791,0.44,0.18,7.2,200,14,297.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,29,29,18,43.2,0.538,-9,-9,-999,1137,-324.7,0.5791,0.44,0.23,4.1,187,14,296.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,1,29,29,19,4,0.394,-9,-9,-999,638,-1372.5,0.5791,0.44,0.41,3.1,183,14,296.6,2,0,0,97,1010,6,NAD-SFC,NoSubs
23,1,29,29,20,-2.2,0.059,-9,-9,-999,345,8.6,0.4728,0.44,1,1,27,14,298.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,1,29,29,21,-2.3,0.061,-9,-9,-999,122,9.1,0.5371,0.44,1,1,999,14,298.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,29,29,22,-0.6,0.031,-9,-9,-999,31,4.6,0.5371,0.44,1,0.5,999,14,298.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,1,29,29,23,-9.2,0.121,-9,-9,-999,101,17.4,0.4358,0.44,1,2.1,294,14,297.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,1,29,29,24,-9.5,0.124,-9,-9,-999,105,18.1,0.4728,0.44,1,2.1,18,14,298.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,30,30,1,-14.6,0.166,-9,-9,-999,162,28.3,0.3161,0.44,1,2.6,355,14,297.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,1,30,30,2,-4.1,0.079,-9,-9,-999,57,10.9,0.3161,0.44,1,1.5,332,14,298.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,1,30,30,3,-9.2,0.121,-9,-9,-999,101,17.4,0.4358,0.44,1,2.1,287,14,297.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,30,30,4,-4.1,0.079,-9,-9,-999,54,10.9,0.3161,0.44,1,1.5,323,14,297.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,30,30,5,-3.9,0.077,-9,-9,-999,51,10.4,0.2793,0.44,1,1.5,240,14,297.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,1,30,30,6,-2.8,0.07,-9,-9,-999,45,11.2,0.8204,0.44,1,1,158,14,297.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,30,30,7,2.5,0.198,-9,-9,-999,212,-276.5,0.5791,0.44,0.41,1.5,182,14,296.1,2,0,0,100,1010,3,NAD-SFC,NoSubs
23,1,30,30,8,47.6,0.311,-9,-9,-999,417,-57.2,0.5791,0.44,0.23,2.1,195,14,296.1,2,0,0,100,1010,3,NAD-SFC,NoSubs
23,1,30,30,9,82.7,0.268,-9,-9,-999,333,-20.9,0.6636,0.44,0.18,1.5,67,14,296.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,1,30,30,10,114.5,0.129,-9,-9,-999,125,-1.7,0.4728,0.44,0.16,0.5,2,14,296.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,1,30,30,11,138.9,0.208,-9,-9,-999,228,-5.8,0.5371,0.44,0.16,1,999,14,298.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,30,30,12,153.3,0.46,-9,-9,-999,748,-57.1,0.5791,0.44,0.16,3.1,209,14,298.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,1,30,30,13,176.8,0.328,-9,-9,-999,463,-17.9,0.4358,0.44,0.16,2.1,284,14,300.1,2,0,0,79,1010,3,NAD-SFC,NoSubs
23,1,30,30,14,172.1,0.242,-9,-9,-999,290,-7.4,0.3161,0.44,0.16,1.5,320,14,301.1,2,0,0,74,1010,3,NAD-SFC,NoSubs
23,1,30,30,15,155.8,0.612,-9,-9,-999,1149,-132.4,0.73,0.44,0.16,4.1,108,14,302.1,2,0,0,70,1010,3,NAD-SFC,NoSubs
23,1,30,30,16,128,0.869,-9,-9,-999,1941,-461.9,0.73,0.44,0.16,6.2,113,14,301.1,2,0,0,74,1010,3,NAD-SFC,NoSubs
23,1,30,30,17,82.9,0.86,-9,-9,-999,1915,-690.6,0.73,0.44,0.18,6.2,112,14,300.1,2,0,0,79,1010,6,NAD-SFC,NoSubs
23,1,30,30,18,47.4,0.708,-9,-9,-999,1463,-673.4,0.73,0.44,0.23,5.1,111,14,300.1,2,0,0,79,1010,3,NAD-SFC,NoSubs
23,1,30,30,19,2.6,0.692,-9,-9,-999,1383,-8888,0.73,0.44,0.42,5.1,134,14,300.1,2,0,0,79,1010,3,NAD-SFC,NoSubs
23,1,30,30,20,-58.3,0.577,-9,-9,-999,1068,296.2,0.73,0.44,1,4.6,133,14,300.1,2,0,0,79,1010,3,NAD-SFC,NoSubs
23,1,30,30,21,-44.6,0.421,-9,-9,-999,681,151.3,0.73,0.44,1,3.6,108,14,299.1,2,0,0,89,1010,1,NAD-SFC,NoSubs
23,1,30,30,22,-24.5,0.241,-9,-9,-999,316,51.7,0.73,0.44,1,2.6,101,14,299.1,2,0,0,89,1010,3,NAD-SFC,NoSubs
23,1,30,30,23,-22.9,0.217,-9,-9,-999,243,40,0.6636,0.44,1,2.6,71,14,299.1,2,0,0,84,1010,1,NAD-SFC,NoSubs
23,1,30,30,24,-8.8,0.111,-9,-9,-999,94,13.9,0.3161,0.44,1,2.1,328,14,298.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,1,31,31,1,-14.6,0.168,-9,-9,-999,165,29.2,0.3161,0.44,1,2.6,354,14,299.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,1,31,31,2,-33.7,0.386,-9,-9,-999,576,154.3,0.3161,0.44,1,4.1,358,14,299.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,1,31,31,3,-33.7,0.386,-9,-9,-999,576,154.3,0.3161,0.44,1,4.1,332,14,299.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,1,31,31,4,-28.3,0.325,-9,-9,-999,447,109.1,0.3161,0.44,1,3.6,331,14,299.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,1,31,31,5,-28.3,0.325,-9,-9,-999,444,109.1,0.3161,0.44,1,3.6,333,14,299.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,1,31,31,6,-13.3,0.137,-9,-9,-999,157,17.5,0.3161,0.44,1,2.6,327,14,298.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,31,31,7,1.4,0.329,0.121,0.005,45,453,-2269.5,0.3161,0.44,0.41,3.1,355,14,298.1,2,0,0,94,1010,2,NAD-SFC,Sub_CC
23,1,31,31,8,46.9,0.459,0.749,0.005,323,747,-186.5,0.3161,0.44,0.23,4.1,342,14,298.1,2,0,0,94,1010,2,NAD-SFC,Sub_CC
23,1,31,31,9,89.7,0.379,1.111,0.005,550,565,-54.6,0.3161,0.44,0.18,3.1,336,14,298.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,1,31,31,10,128,0.482,1.394,0.005,763,803,-78.8,0.4728,0.44,0.16,3.6,4,14,299.1,2,0,0,89,1010,3,NAD-SFC,NoSubs
23,1,31,31,11,-999,-9,-9,-9,764,-999,-99999,0.3161,0.44,0.16,5.1,338,14,300.1,2,0,0,84,1010,99,NAD-SFC,NoSubs
23,1,31,31,12,-999,-9,-9,-9,766,-999,-99999,0.3161,0.44,0.16,5.7,346,14,301.1,2,0,0,74,1010,99,NAD-SFC,NoSubs
23,1,31,31,13,-999,-9,-9,-9,767,-999,-99999,0.3161,0.44,0.16,5.7,347,14,302.1,2,0,0,66,1010,99,NAD-SFC,NoSubs
23,1,31,31,14,-999,-9,-9,-9,768,-999,-99999,0.4728,0.44,0.16,5.1,4,14,303.1,2,0,0,66,1010,99,NAD-SFC,NoSubs
23,1,31,31,15,155.2,0.586,1.592,0.005,937,1078,-117.1,0.3161,0.44,0.16,5.1,339,14,303.1,2,0,0,66,1010,1,NAD-SFC,NoSubs
23,1,31,31,16,128,0.437,1.554,0.005,1058,714,-58.8,0.3161,0.44,0.16,3.6,346,14,304.1,2,0,0,62,1010,1,NAD-SFC,NoSubs
23,1,31,31,17,91,0.427,1.421,0.005,1136,669,-76.9,0.3161,0.44,0.18,3.6,348,14,304.1,2,0,0,62,1010,1,NAD-SFC,NoSubs
23,1,31,31,18,47.1,0.411,1.154,0.005,1176,633,-132.7,0.3161,0.44,0.23,3.6,339,14,305.1,2,0,0,59,1010,1,NAD-SFC,NoSubs
23,1,31,31,19,0.4,0.438,0.235,0.005,1171,694,-8888,0.8204,0.44,0.42,3.1,146,14,302.1,2,0,0,74,1010,1,NAD-SFC,NoSubs
23,1,31,31,20,-6.9,0.106,-9,-9,-999,287,15.4,0.8204,0.44,1,1.5,169,14,301.1,2,0,0,89,1010,1,NAD-SFC,NoSubs
23,1,31,31,21,-23.5,0.223,-9,-9,-999,253,42.4,0.2793,0.44,1,3.1,261,14,300.1,2,0,0,89,1010,1,NAD-SFC,NoSubs
23,1,31,31,22,-15.4,0.15,-9,-9,-999,141,19.7,0.4358,0.44,1,2.6,278,14,300.1,2,0,0,89,1010,1,NAD-SFC,NoSubs
23,1,31,31,23,-15.4,0.15,-9,-9,-999,139,19.6,0.4358,0.44,1,2.6,286,14,299.1,2,0,0,89,1010,1,NAD-SFC,NoSubs
23,1,31,31,24,-5.8,0.094,-9,-9,-999,70,12.9,0.5791,0.44,1,1.5,203,14,299.1,2,0,0,84,1010,1,NAD-SFC,NoSubs
23,2,1,32,1,-2,0.053,-9,-9,-999,29,6.6,0.3161,0.44,1,1,353,14,299.1,2,0,0,89,1010,1,NAD-SFC,NoSubs
23,2,1,32,2,-38.3,0.361,-9,-9,-999,520,110.3,0.2793,0.44,1,4.1,268,14,298.1,2,0,0,89,1010,1,NAD-SFC,NoSubs
23,2,1,32,3,-12.9,0.133,-9,-9,-999,180,16.4,0.2793,0.44,1,2.6,257,14,298.1,2,0,0,89,1010,1,NAD-SFC,NoSubs
23,2,1,32,4,-10.1,0.121,-9,-9,-999,102,15.8,0.4358,0.44,1,2.1,309,14,298.1,2,0,0,89,1010,1,NAD-SFC,NoSubs
23,2,1,32,5,-10.1,0.121,-9,-9,-999,101,15.8,0.4358,0.44,1,2.1,277,14,298.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,2,1,32,6,-8.4,0.107,-9,-9,-999,84,13.2,0.2793,0.44,1,2.1,266,14,297.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,2,1,32,7,-0.6,0.087,-9,-9,-999,61,99,0.2793,0.44,0.41,1,249,14,297.1,2,0,0,94,1010,1,NAD-SFC,Sub_CC
23,2,1,32,8,44.3,0.203,0.683,0.005,259,220,-17,0.2793,0.44,0.23,1.5,256,14,296.1,2,0,0,100,1010,1,NAD-SFC,NoSubs
23,2,1,32,9,-999,-9,-9,-9,259,-999,-99999,0.2793,0.44,0.18,2.1,250,14,296.1,2,0,0,100,1010,99,NAD-SFC,NoSubs
23,2,1,32,10,-999,-9,-9,-9,260,-999,-99999,0.2793,0.44,0.16,1,264,14,298.1,2,0,0,94,1010,99,NAD-SFC,NoSubs
23,2,1,32,11,-999,-9,-9,-9,261,-999,-99999,0.2793,0.44,0.16,2.1,246,14,300.1,2,0,0,84,1010,99,NAD-SFC,NoSubs
23,2,1,32,12,-999,-9,-9,-9,262,-999,-99999,0.5371,0.44,0.16,1,999,14,301.1,2,0,0,79,1010,99,NAD-SFC,NoSubs
